id,canonical_name,city,county,address,active_lat,active_lng,lat_google,lng_google,distance_km,bucket,geo_source,google_place_name,google_formatted_address,google_match_type
319,ŠNK Dinamo 01,Martijanec,Varaždinska županija,"Braće Radića 33/a, Vrbanovec, 42232 Martijanec",46.263515,16.5208508,46.428838999999996,16.598309699999998,19.321,far,nominatim,NK Dinamo Domašinec,"Ul. Martina Pušteka 17, 40318, Domašinec",places_textsearch
563,NK Sabunjar,,Zadarska županija,"Put Sabunika 30, 23233 Privlaka",44.0991718,15.2702057,44.2516143,15.154568399999999,19.297,far,nominatim,NK Sabunjar,"23233, Privlaka",places_textsearch
114,NK Novalja,Novalja,,"ZELENI PUT 4, 53291 NOVALJA",44.5471212,14.8830742,44.4402689,15.0644868,18.661,far,nominatim,NK Pag,"23250, Pag",places_textsearch
445,NK Omladinac (V),Punitovci,Osječko-baranjska županija,"Stjepana Radića 58, 31424 Punitovci",45.5445304,18.2331332,45.4310556,18.4091555,18.641,far,nominatim,NK Slavonija Punitovci,"Ul. Matije Gupca 25/A, 31424, Punitovci",places_textsearch
583,NK Omladinac (J),Punitovci,Osječko-baranjska županija,"Stjepana Radića 58, 31424 Punitovci",45.5445304,18.2331332,45.4310556,18.4091555,18.641,far,nominatim,NK Slavonija Punitovci,"Ul. Matije Gupca 25/A, 31424, Punitovci",places_textsearch
584,NK Omladinac (P),Punitovci,Osječko-baranjska županija,"Stjepana Radića 58, 31424 Punitovci",45.5445304,18.2331332,45.4310556,18.4091555,18.641,far,nominatim,NK Slavonija Punitovci,"Ul. Matije Gupca 25/A, 31424, Punitovci",places_textsearch
589,NK Omladinac (ĐS),Punitovci,Osječko-baranjska županija,"Stjepana Radića 58, 31424 Punitovci",45.5445304,18.2331332,45.4310556,18.4091555,18.641,far,nominatim,NK Slavonija Punitovci,"Ul. Matije Gupca 25/A, 31424, Punitovci",places_textsearch
514,NK Slavonac (GB),,Brodsko-posavska županija,"Ulica Gornja Bebrina 67a, Gornja Bebrina",45.1609934,18.0125457,45.1655593,17.8093497,15.939,far,nominatim,NK Slavonac,"Omladinska ul. 2, 35253, Brodski Stupnik",places_textsearch
521,NK Slavonac (BS),,Brodsko-posavska županija,"Ulica Gornja Bebrina 67a, Gornja Bebrina",45.1609934,18.0125457,45.1655593,17.8093497,15.939,far,nominatim,NK Slavonac,"Omladinska ul. 2, 35253, Brodski Stupnik",places_textsearch
541,NK Slavonac (SK),,Brodsko-posavska županija,"Ulica Gornja Bebrina 67a, Gornja Bebrina",45.1609934,18.0125457,45.1655593,17.8093497,15.939,far,nominatim,NK Slavonac,"Omladinska ul. 2, 35253, Brodski Stupnik",places_textsearch
840,NK Slavonac (G/D),,Brodsko-posavska županija,"Ulica Gornja Bebrina 67a, Gornja Bebrina",45.1609934,18.0125457,45.1655593,17.8093497,15.939,far,nominatim,NK Slavonac,"Omladinska ul. 2, 35253, Brodski Stupnik",places_textsearch
573,NŠK Galovac,,Zadarska županija,"Galovac 500, 23222 Galovac",44.0851038,15.1887551,44.0823161,15.3760495,14.963,far,nominatim,NŠK Galovac,"39JG+WC, Galovac ul. I 1G, 23206, Galovac",places_textsearch
155,NK Moslavina (DG),,Sisačko-moslavačka županija,,45.5739858,16.6428554,45.4888346,16.782387699999997,14.415,far,nominatim,HNŠK Moslavina,"Hrvatskih branitelja 10, PP11, 44320, Kutina",places_textsearch
874,HNŠK Moslavina,,,"Hrvatskih branitelja 10, Kutina",45.5739858,16.6428554,45.4888346,16.782387699999997,14.415,far,nominatim,HNŠK Moslavina,"Hrvatskih branitelja 10, PP11, 44320, Kutina",places_textsearch
642,NK Sloga 1958 (S),,Osječko-baranjska županija,"Osječka 66, Samatovci",45.54993,18.6782096,45.5901486,18.502757499999998,14.371,far,nominatim,NK Sloga,"Ul. Pere Kovačevića, 31222, Samatovci",places_textsearch
389,NK Kamen (S),,Bjelovarsko-bilogorska županija,"Matije Gupca 12, 43541 Sirač",45.6004418,17.3890567,45.5245132,17.2401113,14.344,far,nominatim,NK Kamen Sirač,"Ul. Matije Gupca 12, 43541, Sirač",places_textsearch
897,NK Ilovac,,Karlovačka županija,"Zagrebačka 17b, 47000 Karlovac",45.6279399,15.4553587,45.522303199999996,15.548076700000001,13.786,far,nominatim,NK Ilovac,"Zagrebačka ul. 34, 47000, Karlovac",places_textsearch
138,NK Banovac,,Sisačko-moslavačka županija,"SPECIJALNE JEDINICE POLICIJE OSA 0, 44400 Glina",45.4320774,15.9701042,45.341893899999995,16.0852614,13.47,far,nominatim,ŠNK Banovac,"Ul. kneza Branimira, 44400, Glina",places_textsearch
288,NK Hrašće,Zagreb,Grad Zagreb,"Hrašćanska b. b., 10020 Zagreb",45.8426414,15.9622315,45.729652099999996,16.0132853,13.173,far,nominatim,Restoran Hrašće,"Hraščanska ul. 84, 10000, Hrašće Turopoljsko",places_textsearch
530,NK Zdenac,,Brodsko-posavska županija,Mate Topalovića 22 Brodski Zdenci,45.153792,18.0172652,45.262885499999996,17.9587942,12.967,far,nominatim,Nk Zdenac,"35201, Brodski Zdenci",places_textsearch
250,NK Rudar (M),Zabok,Krapinsko-zagorska županija,"Dubrava zabočka 3, 49210 Zabok",46.1326252,15.9694874,46.0184658,15.944256399999999,12.842,far,nominatim,NK Rudar,"Ul. Dubrava Zabočka, 49210, Dubrava Zabočka",places_textsearch
457,NK Drava,Terezinom Polju,Virovitičko-podravska županija,"Terezino Polje 47a, Terezino Polje",45.9685442,17.3705085,46.0019859,17.217067999999998,12.425,far,nominatim,NK Drava PS,"Trg kralja Tomislava 48, 48363, Podravske Sesvete",places_textsearch
383,NK Bilogorac (VT),Veliko Trojstvo,,Braće Radić b. b. 43226 Veliko Trojstvo,46.0313365,16.9961478,45.9308836,16.9282313,12.341,far,nominatim,NK Bilogorac,"Ul. Braće Radić 26, 43226, Veliko Trojstvo",places_textsearch
260,NK Kralj Tomislav,Zagreb,Grad Zagreb,"10000 Zagreb, Miromarska 24",45.8426414,15.9622315,45.8244908,16.105148,11.255,far,nominatim,NK Kralj Tomislav,"Ul. Ivana Keleka 2B, 10360, Sesvete",places_textsearch
630,NK Klas (Č),,Osječko-baranjska županija,"NERETVANSKA 10, Čepin",45.5590216,18.6839175,45.5035126,18.5683024,10.918,far,nominatim,NK Klas Čepin,"Neretvanska ul. 10, 31431, Čepin",places_textsearch
350,NK Omladinac,,Koprivničko-križevačka županija,"Ulica Hrvatske državnosti 36, Herešin",45.8975233,16.8418012,45.9810559,16.9105651,10.703,far,nominatim,NK Omladinac Ćurlovac,"Ćurlovac 110, 43000, Ćurlovac",places_textsearch
403,NK Omladinac (Ć),,Bjelovarsko-bilogorska županija,"Ćurlovac 103b, Ćurlovac",45.8975233,16.8418012,45.9810559,16.9105651,10.703,far,nominatim,NK Omladinac Ćurlovac,"Ćurlovac 110, 43000, Ćurlovac",places_textsearch
564,NŠK Nova zora,,Zadarska županija,"Vlaka 1, 23 207 Sv Filip I Jakov",43.9051343,15.517011,43.970926299999995,15.430962999999998,10.049,far,nominatim,NŠK Nova Zora,"23207, Sveti Filip i Jakov",places_textsearch
743,NK Adriatic,,Splitsko-dalmatinska županija,"Mostarska 72, 21000 Split",43.5589389,16.3606824,43.522672299999996,16.4744754,10.019,far,nominatim,Nogometni klub ADRIATIC Split,"Mostarska ul. 72, 21000, Split",places_textsearch
561,NK Abeceda sporta,Zadar,Zadarska županija,"Tina Ujevića 3, 23000 Murvica",44.1168594,15.2353257,44.1489714,15.328503699999999,8.249,regional,nominatim,NK Abeceda,"Ulica Tina Ujevića 3, 23000, Murvica",places_textsearch
414,NK Signal,,Bjelovarsko-bilogorska županija,Obrovnica 0,45.8982315,16.8374708,45.829288,16.874549599999998,8.186,regional,nominatim,Nk Signal Obrovnica,"Obrovnica 38, 43000, Obrovnica",places_textsearch
190,NK Sava (D),,Zagrebačka županija,"GREDICE 159, Zagreb",45.7154465,15.9694483,45.7829218,15.9404014,7.834,regional,nominatim,NK Sava,"Gredice 159, 10000, Zagreb",places_textsearch
536,NK Omladinac (ST),Slavonski Brod,Brodsko-posavska županija,"Gornja Vrba, Savska bb, Slavonski Brod, Hrvatska",45.1447958,17.9693679,45.1522067,18.0635093,7.429,regional,nominatim,NK Omladinac Gornja Vrba,"Savska, 35207, Gornja Vrba",places_textsearch
538,NK Omladinac (NG),Slavonski Brod,Brodsko-posavska županija,"Gornja Vrba, Savska bb, Slavonski Brod, Hrvatska",45.1447958,17.9693679,45.1522067,18.0635093,7.429,regional,nominatim,NK Omladinac Gornja Vrba,"Savska, 35207, Gornja Vrba",places_textsearch
761,NK Župa dubrovačka,Dubrovnik,Dubrovačko-neretvanska županija,"Put dr.A.Starčevića bb, Čibaća, 20 207 Mlini",42.6491029,18.0939501,42.628209999999996,18.1801168,7.421,regional,nominatim,NK Župa dubrovačka,"Put Dr. Ante Starčevića 105, 20207, Mlini",places_textsearch
310,ŠNK Rudar 47,Tužno,Varaždinska županija,"Ul. Nikole Tesle 2, 42242, Tužno, Hrvatska",46.2540764,16.2372474,46.297826699999995,16.172883199999998,6.938,regional,nominatim,ŠNK Rudar 47,"Ul. Nikole Tesle 6, 42243, Donje Ladanje",places_textsearch
273,NK Bubamara,Zagreb,Grad Zagreb,"A. T. Mimare 10, 10090 Zagreb",45.8426414,15.9622315,45.794642499999995,15.9072783,6.828,regional,nominatim,NK Prečko,"Petrovaradinska ul, 10000, Zagreb",places_textsearch
802,NK Venera PMP,,Međimurska županija,"Sveti Juraj na Bregu 40 311 Lopatinec, Sveti Juraj Na Bregu",46.3859417,16.414418,46.43965910000001,16.3809854,6.5,regional,nominatim,NK Venera,"40311, Pleškovec",places_textsearch
349,NK Podravec,Đurđevac,Koprivničko-križevačka županija,V.NAZORA BB-48350ĐURĐEVAC-Hrvatska,46.0410468,17.0678562,46.068763399999995,16.9952879,6.392,regional,nominatim,NK Podravac,"Gundulićeva b.b., 48326, Virje",places_textsearch
316,NK Čevo,Novi Marof,Varaždinska županija,"Podevčevo 144e, 42220 Novi Marof",46.2021575,16.2739499,46.163281999999995,16.331815499999998,6.207,regional,nominatim,ŠNK Novi Marof,"Zagorska ul. 23/A, 42220, Novi Marof",places_textsearch
147,NK Jelengrad,Popovača,Sisačko-moslavačka županija,"Trg grofova Erdödyja 5, 44317 Popovača",45.6425517,16.6833364,45.592357299999996,16.6768696,5.604,regional,nominatim,NK Jelengrad,"44317, Gornja Jelenska",places_textsearch
182,NK Strug,Novska,Sisačko-moslavačka županija,"Svetog Mihovila b. b., 44330 Novska Bročice",45.2796241,16.9881539,45.317549799999995,16.957433299999998,4.854,regional,nominatim,ŠNK Strug Bročice,"44330, Bročice",places_textsearch
769,NK Enkel,Gruda,Dubrovačko-neretvanska županija,Popovići-20215GRUDA-Croatia,42.5173329,18.3723488,42.515129699999996,18.3183845,4.43,regional,nominatim,NK Enkel Popovići,"G879+X5, 20215, Popovići",places_textsearch
696,HNK Radnički (V),Vukovar,Vukovarsko-srijemska županija,"Kolodvorska ul. 2, 32000 Vukovar",45.3508957,19.0025086,45.3716974,18.957563,4.205,regional,nominatim,HNK Radnički Vukovar,"Kudeljarska ul. 6, 32000, Vukovar",places_textsearch
881,NK Jaska Vinogradar (J),,Zagrebačka županija,"Bana Josipa Jelačića 5 A, Jastrebarsko",45.7050781,15.669783,45.676755199999995,15.651242799999999,3.463,regional,nominatim,NK Jaska Vinogradar,"Ul. bana Josipa Jelačića 7, 10450, Jastrebarsko",places_textsearch
506,NK Dinamo (B),POŽEGA,Požeško-slavonska županija,Rajsavac-34000POŽEGA-Hrvatska,45.3310723,17.6765332,45.335763899999996,17.7194948,3.398,regional,nominatim,Škola Nogometa NK Dinamo/Vidovci,"34000, Vidovci",places_textsearch
854,NK Smoljanci Sloboda,,Istarska županija,"Svetvinčenat 47, Svetvinčenat",45.0972312,13.8454927,45.08322150000001,13.8833804,3.358,regional,nominatim,NK Smoljanci Sloboda,"Svetvincenat 96, 52342, Svetvinčenat",places_textsearch
875,HNK Kobre Samobor,,Zagrebačka županija,"Ul. Andrije Hebranga 43, 10430",45.8031912,15.7152569,45.8311588,15.7000811,3.325,regional,nominatim,HNK Kobre Samobor,"Klokočevec Samoborski, 10432, Klokočevec Samoborski",places_textsearch
778,NK Trnava,,Međimurska županija,"Školska 16c, 40324 Goričan",46.409535,16.6861792,46.382498299999995,16.6692244,3.275,regional,nominatim,NOGOMETNI KLUB TRNAVA GORIČAN,"Školska ul. 16/C, 40324, Goričan",places_textsearch
348,NK Drava (NP),Novigrad Podravski,Koprivničko-križevačka županija,"Sajmišna 40, Novigrad Podravski",46.0649578,16.9914726,46.081976399999995,16.9576472,3.223,regional,nominatim,NK Drava NP,"Sajmišna ul. 40, 48325, Novigrad Podravski",places_textsearch
354,NK Drava (PS),Novigrad Podravski,Koprivničko-križevačka županija,"Sajmišna 40, Novigrad Podravski",46.0649578,16.9914726,46.081976399999995,16.9576472,3.223,regional,nominatim,NK Drava NP,"Sajmišna ul. 40, 48325, Novigrad Podravski",places_textsearch
619,NK Iskrica,Đurđenovac,Osječko-baranjska županija,"Braće Radića 14, Šaptinovci 31511 Đurđenovac",45.5563128,18.0339816,45.5787646,18.0539113,2.939,regional,nominatim,NK Iskrica,"31511, Šaptinovci",places_textsearch
669,NK Croatia (B),,Vukovarsko-srijemska županija,"Matije Gupca 70, Bogdanovci",45.3524096,19.0019676,45.331278399999995,19.0193691,2.715,regional,nominatim,HNK Mitnica,"Prosina ul. 94, 32000, Vukovar",places_textsearch
686,NK Croatia (NJ),,Vukovarsko-srijemska županija,"Matije Gupca 70, Bogdanovci",45.3524096,19.0019676,45.331278399999995,19.0193691,2.715,regional,nominatim,HNK Mitnica,"Prosina ul. 94, 32000, Vukovar",places_textsearch
436,NK Rječina,,Primorsko-goranska županija,"Dražičkih boraca 64, 51218 Dražice",45.3748382,14.4402939,45.3893261,14.4667167,2.618,regional,nominatim,NK Rječina Dražice,"Ul. Dražičkih boraca 64, 51218, Dražice",places_textsearch
605,NK Belje,,Osječko-baranjska županija,"Park b. b., 31302 Kneževo",45.8306144,18.6181151,45.840472399999996,18.646389199999998,2.449,regional,nominatim,NK Belje Kneževo,"Park Marije Kristine 4, 31302, Kneževo",places_textsearch
811,NK Omladinac (DS),,Međimurska županija,"Strelec 66b, Strelec",46.4267249,16.4628121,46.423175,16.433537299999998,2.278,regional,nominatim,NK Omladinac Mačkovec,"Breg 2, 40000, Mačkovec",places_textsearch
827,NK Omladinac (M),,Međimurska županija,"Strelec 66b, Strelec",46.4267249,16.4628121,46.423175,16.433537299999998,2.278,regional,nominatim,NK Omladinac Mačkovec,"Breg 2, 40000, Mačkovec",places_textsearch
400,NK Tosk,,Bjelovarsko-bilogorska županija,"Tuk b. b., 43212 Rovišće, Tuk",45.9127697,16.7166353,45.8985634,16.7053392,1.805,regional,nominatim,NK NAPREDAK RAJIĆ,"Rajić 73, 43252, Rajić",places_textsearch
167,NK Sunjski,,Sisačko-moslavačka županija,"Ljudevita Posavskog 56 B, 44210 Sunja",45.3650296,16.5866293,45.3747239,16.5687149,1.766,regional,nominatim,NK Sunjski,"44210, Greda Sunjska",places_textsearch
732,NK Mračaj,,Splitsko-dalmatinska županija,"Runović 414, 21261 Runović",43.384424,17.2219719,43.3862032,17.2436279,1.761,regional,nominatim,NK Mračaj Runović,"Runović 414, 21261, Runović",places_textsearch
157,NK Vatrogasac (H),Kutina,Sisačko-moslavačka županija,"Husain Petra Zrinskog 23a, 44320 Kutina, Husain",45.483097,16.7755908,45.4782535,16.7969997,1.754,regional,nominatim,NK Vatrogasac,"Ul. Petra Zrinskog 152, 44320, Husain",places_textsearch
545,NK Vatrogasac (G),Kutina,Brodsko-posavska županija,"Husain Petra Zrinskog 23a, 44320 Kutina, Husain",45.483097,16.7755908,45.4782535,16.7969997,1.754,regional,nominatim,NK Vatrogasac,"Ul. Petra Zrinskog 152, 44320, Husain",places_textsearch
452,NK Snježnik,,Primorsko-goranska županija,"Zagrebačka 8, 51304 Gerovo",45.4405946,14.5840689,45.430833299999996,14.600000000000001,1.65,regional,nominatim,Snježnik,"Snježnik, 51218, Soboli",places_textsearch
570,NK Škabrnja '91,,Zadarska županija,"Trg dr. Franje Tuđmana 16, 23223 Škabrnja",44.0910318,15.4526013,44.0774728,15.4464686,1.585,regional,nominatim,NK Škabrnja 91',"Ulica Dr. Franje Tuđmana, 23223, Prkos",places_textsearch
248,NK Zagorec (VT),Krapina,Krapinsko-zagorska županija,"Podgora Krapinska bb, 49000 Krapina.",46.1632492,15.868475,46.1771618,15.8663949,1.555,regional,nominatim,NK Zagorec,"Podgora Krapinska 2B, 49000, Podgora Krapinska",places_textsearch
443,NK Rikard Benčić,Rijeka,Primorsko-goranska županija,"Gnambova 2, 51000 Rijeka",45.337146,14.4195471,45.3323112,14.4381356,1.549,regional,nominatim,NK Stari grad Rijeka,"Omladinska ul. 8, 51000, Rijeka",places_textsearch
625,NK Mursa,,Osječko-baranjska županija,"Ulica 3. gardijske brigade ""Kune"" 5, 31000, Osijek",45.5548793,18.6953685,45.545545,18.6807315,1.542,regional,nominatim,NK Mursa,"Gacka ul. 1C, 31000, Osijek",places_textsearch
163,NK Zeleni Brijeg,Sisak,Sisačko-moslavačka županija,"Vinogradska 58/1, 44000 Sisak",45.5008327,16.3683289,45.496669,16.351093199999998,1.421,regional,nominatim,NK Zeleni brijeg,"Prvi lijevi Odv 7D, 44000, Odra Sisačka",places_textsearch
865,ŠNK Baranja - Belje,Beli Manastir,Osječko-baranjska županija,"31300 Beli Manastir, Kralja Petra Krešimira IV broj 10",45.7697026,18.6058278,45.7681159,18.5880184,1.393,regional,nominatim,Belje plus d.o.o. - Baranjka,"Ul. Bele Bartoka 33, 31300, Beli Manastir",places_textsearch
59,HNK Zadar,Zadar,,"Ulica Hrvoja Ćustića 2, Zadar",44.11972,15.24222,44.1148423,15.2264238,1.373,regional,nominatim,Hrvatsko narodno kazalište Zadar,"Široka ul. 8, 23000, Zadar",places_textsearch
160,NK Strijelac,,Sisačko-moslavačka županija,"Banova Jaruga Cvjetni trg b. b., Banova Jaruga",45.441282,16.893942,45.43888,16.9064858,1.014,regional,nominatim,NK Strijelac,"44321, Banova Jaruga",places_textsearch
352,NK Prekodravac,,Koprivničko-križevačka županija,"Ždala, Mihovila Pavleka Miškine 38/a, Ždala",46.169138,17.141775,46.162135199999994,17.1500183,1.005,regional,nominatim,NK Prekodravac Ždala,"Mihovila Pavleka Miškine, 48000, Ždala",places_textsearch
